sourceid,relation,targetid
DB00313,dr-di,D019970
DB00313,dr-di,D020018
DB00313,dr-di,D020233
DB00313,dr-di,D020234
DB00313,dr-di,D020258
DB00313,dr-di,D020300
DB00313,dr-di,D020734
DB00313,dr-di,D020820
DB00313,dr-di,D020964
DB00313,dr-di,D022124
DB00313,dr-di,D024821
DB00313,dr-di,D028361
DB00313,dr-di,D034381
DB00313,dr-di,D041781
DB00313,dr-di,D047508
DB00313,dr-di,D049188
DB00313,dr-di,D050171
DB00313,dr-di,D051437
DB00313,dr-di,D053206
DB00313,dr-di,D053608
DB00313,dr-di,D053609
DB00313,dr-di,D055154
DB00313,dr-di,D056486
DB00313,dr-di,D064420
DB00313,dr-di,D065626
DB00661,dr-di,D000014
DB00661,dr-di,D000138
DB00661,dr-di,D000419
DB00661,dr-di,D000505
DB00661,dr-di,D000647
DB00661,dr-di,D000787
DB00661,dr-di,D000799
DB00661,dr-di,D000860
DB00661,dr-di,D001008
DB00661,dr-di,D001145
DB00661,dr-di,D001259
DB00661,dr-di,D001281
DB00661,dr-di,D001282
DB00661,dr-di,D001416
DB00661,dr-di,D001714
DB00661,dr-di,D001919
DB00661,dr-di,D001943
DB00661,dr-di,D002292
DB00661,dr-di,D002303
DB00661,dr-di,D002312
DB00661,dr-di,D002375
DB00661,dr-di,D002526
DB00661,dr-di,D002637
DB00661,dr-di,D002779
DB00661,dr-di,D003221
DB00661,dr-di,D003248
DB00661,dr-di,D003324
DB00661,dr-di,D003327
DB00661,dr-di,D003329
DB00661,dr-di,D003371
DB00661,dr-di,D003645
DB00661,dr-di,D003693
DB00661,dr-di,D003866
DB00661,dr-di,D004244
DB00661,dr-di,D004401
DB00661,dr-di,D004409
DB00661,dr-di,D004417
DB00661,dr-di,D004487
DB00661,dr-di,D004775
DB00661,dr-di,D005334
DB00661,dr-di,D005355
DB00661,dr-di,D005687
DB00661,dr-di,D006029
DB00661,dr-di,D006212
DB00661,dr-di,D006261
DB00661,dr-di,D006319
DB00661,dr-di,D006323
DB00661,dr-di,D006327
DB00661,dr-di,D006331
DB00661,dr-di,D006332
DB00661,dr-di,D006333
DB00661,dr-di,D006471
DB00661,dr-di,D006529
DB00661,dr-di,D006930
DB00661,dr-di,D006947
DB00661,dr-di,D006948
DB00661,dr-di,D006966
DB00661,dr-di,D006973
DB00661,dr-di,D006977
DB00661,dr-di,D007022
DB00661,dr-di,D007172
DB00661,dr-di,D007511
DB00661,dr-di,D007565
DB00661,dr-di,D007674
DB00661,dr-di,D007683
DB00661,dr-di,D007752
DB00661,dr-di,D008103
DB00661,dr-di,D009157
DB00661,dr-di,D009202
DB00661,dr-di,D009203
DB00661,dr-di,D009207
DB00661,dr-di,D009325
DB00661,dr-di,D009336
DB00661,dr-di,D009395
DB00661,dr-di,D009422
DB00661,dr-di,D010146
DB00661,dr-di,D010302
DB00661,dr-di,D010554
DB00661,dr-di,D011141
DB00661,dr-di,D011507
DB00661,dr-di,D011537
DB00661,dr-di,D011654
DB00661,dr-di,D012206
DB00661,dr-di,D012640
DB00661,dr-di,D012769
DB00661,dr-di,D012770
DB00661,dr-di,D012804
DB00661,dr-di,D012848
DB00661,dr-di,D013118
DB00661,dr-di,D013226
DB00661,dr-di,D013262
DB00661,dr-di,D013345
DB00661,dr-di,D013375
DB00661,dr-di,D013575
DB00661,dr-di,D013610
DB00661,dr-di,D013614
DB00661,dr-di,D013617
DB00661,dr-di,D014012
DB00661,dr-di,D014202
DB00661,dr-di,D014456
DB00661,dr-di,D014474
DB00661,dr-di,D014555
DB00661,dr-di,D014693
DB00661,dr-di,D014839
DB00661,dr-di,D015427
DB00661,dr-di,D015428
DB00661,dr-di,D016171
DB00661,dr-di,D016757
DB00661,dr-di,D017180
DB00661,dr-di,D017202
DB00661,dr-di,D017379
DB00661,dr-di,D018487
DB00661,dr-di,D018879
DB00661,dr-di,D018908
DB00661,dr-di,D019956
DB00661,dr-di,D020234
DB00661,dr-di,D020258
DB00661,dr-di,D020301
DB00661,dr-di,D020521
DB00661,dr-di,D020734
DB00661,dr-di,D029424
DB00661,dr-di,D048629
DB00661,dr-di,D051437
DB00661,dr-di,D054138
DB00661,dr-di,D054198
DB00661,dr-di,D054537
DB00661,dr-di,D056486
DB00661,dr-di,D062787
DB00661,dr-di,D064420
DB00661,dr-di,D066126
DB00570,dr-di,D000077192
DB00570,dr-di,D000380
DB00570,dr-di,D000505
DB00570,dr-di,D000787
DB00570,dr-di,D001342
DB00570,dr-di,D001749
DB00570,dr-di,D001919
DB00570,dr-di,D001943
DB00570,dr-di,D002277
DB00570,dr-di,D002289
DB00570,dr-di,D002292
DB00570,dr-di,D002295
DB00570,dr-di,D002637
DB00570,dr-di,D003248
DB00570,dr-di,D003324
DB00570,dr-di,D003967
DB00570,dr-di,D004342
DB00570,dr-di,D005334
DB00570,dr-di,D006258
DB00570,dr-di,D006333
DB00570,dr-di,D006463
DB00570,dr-di,D006504
DB00570,dr-di,D006505
DB00570,dr-di,D006689
DB00570,dr-di,D006932
DB00570,dr-di,D006973
DB00570,dr-di,D006987
DB00570,dr-di,D007008
DB00570,dr-di,D007010
DB00570,dr-di,D007022
DB00570,dr-di,D007172
DB00570,dr-di,D007177
DB00570,dr-di,D007511
DB00570,dr-di,D007674
DB00570,dr-di,D007970
DB00570,dr-di,D008106
DB00570,dr-di,D008113
DB00570,dr-di,D008545
DB00570,dr-di,D008881
DB00570,dr-di,D009120
DB00570,dr-di,D009135
DB00570,dr-di,D009203
DB00570,dr-di,D009325
DB00570,dr-di,D009362
DB00570,dr-di,D009374
DB00570,dr-di,D009503
DB00570,dr-di,D010051
DB00570,dr-di,D010146
DB00570,dr-di,D010291
DB00570,dr-di,D010292
DB00570,dr-di,D010523
DB00570,dr-di,D010538
DB00570,dr-di,D011014
DB00570,dr-di,D011471
DB00570,dr-di,D011507
DB00570,dr-di,D011658
DB00570,dr-di,D011928
DB00570,dr-di,D012021
DB00570,dr-di,D012208
DB00570,dr-di,D012640
DB00570,dr-di,D013736
DB00570,dr-di,D013921
DB00570,dr-di,D013927
DB00570,dr-di,D014652
DB00570,dr-di,D014839
DB00570,dr-di,D015179
DB00570,dr-di,D015746
DB00570,dr-di,D017202
DB00570,dr-di,D018771
DB00570,dr-di,D018805
DB00570,dr-di,D018908
DB00570,dr-di,D020258
DB00570,dr-di,D023341
DB00570,dr-di,D048629
DB00570,dr-di,D051437
DB00570,dr-di,D054038
DB00570,dr-di,D062787
DB00570,dr-di,D064420
DB00541,dr-di,D000230
DB00541,dr-di,D000380
DB00541,dr-di,D000505
DB00541,dr-di,D000707
DB00541,dr-di,D000740
DB00541,dr-di,D000787
DB00541,dr-di,D000855
DB00541,dr-di,D000857
DB00541,dr-di,D001037
DB00541,dr-di,D001201
DB00541,dr-di,D001259
DB00541,dr-di,D001264
DB00541,dr-di,D001342
DB00541,dr-di,D001745
DB00541,dr-di,D001749
DB00541,dr-di,D001763
DB00541,dr-di,D001766
DB00541,dr-di,D001927
DB00541,dr-di,D001930
DB00541,dr-di,D001932
DB00541,dr-di,D001943
DB00541,dr-di,D002051
DB00541,dr-di,D002277
DB00541,dr-di,D002292
DB00541,dr-di,D002294
DB00541,dr-di,D002295
DB00541,dr-di,D002493
DB00541,dr-di,D002526
DB00541,dr-di,D002543
DB00541,dr-di,D002583
DB00541,dr-di,D002819
DB00541,dr-di,D003128
DB00541,dr-di,D003221
DB00541,dr-di,D003248
DB00541,dr-di,D003328
DB00541,dr-di,D003556
DB00541,dr-di,D003680
DB00541,dr-di,D003711
DB00541,dr-di,D003967
DB00541,dr-di,D004172
DB00541,dr-di,D004195
DB00541,dr-di,D004401
DB00541,dr-di,D004487
DB00541,dr-di,D004802
DB00541,dr-di,D004830
DB00541,dr-di,D004890
DB00541,dr-di,D004938
DB00541,dr-di,D005076
DB00541,dr-di,D005221
DB00541,dr-di,D005334
DB00541,dr-di,D005767
DB00541,dr-di,D005910
DB00541,dr-di,D006212
DB00541,dr-di,D006311
DB00541,dr-di,D006312
DB00541,dr-di,D006319
DB00541,dr-di,D006331
DB00541,dr-di,D006332
DB00541,dr-di,D006402
DB00541,dr-di,D006417
DB00541,dr-di,D006461
DB00541,dr-di,D006463
DB00541,dr-di,D006504
DB00541,dr-di,D006529
DB00541,dr-di,D006689
DB00541,dr-di,D006930
DB00541,dr-di,D006932
DB00541,dr-di,D006947
DB00541,dr-di,D006970
DB00541,dr-di,D006973
DB00541,dr-di,D006987
DB00541,dr-di,D006996
DB00541,dr-di,D007008
DB00541,dr-di,D007010
DB00541,dr-di,D007022
DB00541,dr-di,D007024
DB00541,dr-di,D007177
DB00541,dr-di,D007674
DB00541,dr-di,D007680
DB00541,dr-di,D007938
DB00541,dr-di,D007945
DB00541,dr-di,D007970
DB00541,dr-di,D008107
DB00541,dr-di,D008175
DB00541,dr-di,D008180
DB00541,dr-di,D008223
DB00541,dr-di,D008228
DB00541,dr-di,D009069
DB00541,dr-di,D009101
DB00541,dr-di,D009120
DB00541,dr-di,D009123
DB00541,dr-di,D009133
DB00541,dr-di,D009202
DB00541,dr-di,D009203
DB00541,dr-di,D009325
DB00541,dr-di,D009336
DB00541,dr-di,D009362
DB00541,dr-di,D009374
DB00541,dr-di,D009404
DB00541,dr-di,D009410
DB00541,dr-di,D009422
DB00541,dr-di,D009437
DB00541,dr-di,D009468
DB00541,dr-di,D009503
DB00541,dr-di,D009886
DB00541,dr-di,D009896
DB00541,dr-di,D009901
DB00541,dr-di,D010051
DB00541,dr-di,D010146
DB00541,dr-di,D010190
DB00541,dr-di,D010243
DB00541,dr-di,D010264
DB00541,dr-di,D010291
DB00541,dr-di,D010292
DB00541,dr-di,D010302
DB00541,dr-di,D010523
DB00541,dr-di,D011041
DB00541,dr-di,D011115
DB00541,dr-di,D011471
DB00541,dr-di,D011782
DB00541,dr-di,D011928
DB00541,dr-di,D012008
DB00541,dr-di,D012021
DB00541,dr-di,D012131
DB00541,dr-di,D012208
DB00541,dr-di,D012640
DB00541,dr-di,D012678
DB00541,dr-di,D012871
DB00541,dr-di,D012878
DB00541,dr-di,D013163
DB00541,dr-di,D013280
DB00541,dr-di,D013736
DB00541,dr-di,D013921
DB00541,dr-di,D013923
DB00541,dr-di,D013927
DB00541,dr-di,D013964
DB00541,dr-di,D014012
DB00541,dr-di,D014202
DB00541,dr-di,D014511
DB00541,dr-di,D014549
DB00541,dr-di,D014555
DB00541,dr-di,D014786
DB00541,dr-di,D014839
DB00541,dr-di,D015179
DB00541,dr-di,D015464
DB00541,dr-di,D015470
DB00541,dr-di,D015473
DB00541,dr-di,D015746
DB00541,dr-di,D016055
DB00541,dr-di,D016393
DB00541,dr-di,D016403
DB00541,dr-di,D017202
DB00541,dr-di,D018805
DB00541,dr-di,D018908
DB00541,dr-di,D019226
DB00541,dr-di,D019954
DB00541,dr-di,D019957
DB00541,dr-di,D020233
DB00541,dr-di,D020234
DB00541,dr-di,D020258
DB00541,dr-di,D020301
DB00541,dr-di,D020422
DB00541,dr-di,D034381
DB00541,dr-di,D051437
DB00541,dr-di,D053099
DB00541,dr-di,D053609
DB00541,dr-di,D054198
DB00541,dr-di,D054218
DB00541,dr-di,D055154
DB00541,dr-di,D056486
DB00541,dr-di,D056784
DB00541,dr-di,D058186
DB00541,dr-di,D062787
DB00541,dr-di,D064420
DB00115,dr-di,D000380
DB00115,dr-di,D000544
DB00115,dr-di,D000707
DB00115,dr-di,D000740
DB00115,dr-di,D000749
DB00115,dr-di,D001201
DB00115,dr-di,D001284
DB00115,dr-di,D001321
DB00115,dr-di,D001928
DB00115,dr-di,D001986
DB00115,dr-di,D002386
DB00115,dr-di,D002493
DB00115,dr-di,D003072
DB00115,dr-di,D003704
DB00115,dr-di,D003711
DB00115,dr-di,D003866
DB00115,dr-di,D003875
DB00115,dr-di,D003929
DB00115,dr-di,D004244
DB00115,dr-di,D004342
DB00115,dr-di,D004417
DB00115,dr-di,D004827
DB00115,dr-di,D005128
DB00115,dr-di,D005234
DB00115,dr-di,D006261
DB00115,dr-di,D006330
DB00115,dr-di,D006331
DB00115,dr-di,D006402
DB00115,dr-di,D006463
DB00115,dr-di,D007024
DB00115,dr-di,D008106
DB00115,dr-di,D008107
DB00115,dr-di,D008114
DB00115,dr-di,D008180
DB00115,dr-di,D009133
DB00115,dr-di,D009203
DB00115,dr-di,D009207
DB00115,dr-di,D009369
DB00115,dr-di,D009422
DB00115,dr-di,D009461
DB00115,dr-di,D010146
DB00115,dr-di,D010198
DB00115,dr-di,D010523
DB00115,dr-di,D011115
DB00115,dr-di,D013118
DB00115,dr-di,D013927
DB00115,dr-di,D014581
DB00115,dr-di,D014786
DB00115,dr-di,D018908
DB00115,dr-di,D020138
DB00115,dr-di,D020521
DB00115,dr-di,D051437
DB00115,dr-di,D054556
DB00115,dr-di,D056486
DB00115,dr-di,D056784
DB00115,dr-di,D064420
DB00495,dr-di,D000014
DB00495,dr-di,D000140
DB00495,dr-di,D000380
DB00495,dr-di,D000740
DB00495,dr-di,D000855
DB00495,dr-di,D001247
DB00495,dr-di,D001714
DB00495,dr-di,D001855
DB00495,dr-di,D001943
DB00495,dr-di,D002311
DB00495,dr-di,D002318
DB00495,dr-di,D002637
DB00495,dr-di,D002658
DB00495,dr-di,D003128
DB00495,dr-di,D003221
DB00495,dr-di,D003967
DB00495,dr-di,D004195
DB00495,dr-di,D004244
DB00495,dr-di,D004417
DB00495,dr-di,D004802
DB00495,dr-di,D004829
DB00495,dr-di,D005076
DB00495,dr-di,D005221
DB00495,dr-di,D005234
DB00495,dr-di,D005315
DB00495,dr-di,D006261
DB00495,dr-di,D006331
DB00495,dr-di,D006332
DB00495,dr-di,D006333
DB00495,dr-di,D006402
DB00495,dr-di,D006505
DB00495,dr-di,D006529
DB00495,dr-di,D006930
DB00495,dr-di,D006975
DB00495,dr-di,D007022
DB00495,dr-di,D007024
DB00495,dr-di,D007319
DB00495,dr-di,D007674
DB00495,dr-di,D007676
DB00495,dr-di,D007680
DB00495,dr-di,D007970
DB00495,dr-di,D008107
DB00495,dr-di,D008113
DB00495,dr-di,D008175
DB00495,dr-di,D008708
DB00495,dr-di,D009133
DB00495,dr-di,D009135
DB00495,dr-di,D009190
DB00495,dr-di,D009202
DB00495,dr-di,D009205
DB00495,dr-di,D009293
DB00495,dr-di,D009325
DB00495,dr-di,D009336
DB00495,dr-di,D009422
DB00495,dr-di,D009461
DB00495,dr-di,D009503
DB00495,dr-di,D010051
DB00495,dr-di,D010146
DB00495,dr-di,D010198
DB00495,dr-di,D010292
DB00495,dr-di,D010523
DB00495,dr-di,D011297
DB00495,dr-di,D011596
DB00495,dr-di,D012010
DB00495,dr-di,D012640
DB00495,dr-di,D012871
DB00495,dr-di,D012878
DB00495,dr-di,D013118
DB00495,dr-di,D013262
DB00495,dr-di,D013272
DB00495,dr-di,D013274
DB00495,dr-di,D013313
DB00495,dr-di,D013375
DB00495,dr-di,D013610
DB00495,dr-di,D013651
DB00495,dr-di,D013921
DB00495,dr-di,D014652
DB00495,dr-di,D014786
DB00495,dr-di,D014839
DB00495,dr-di,D014987
DB00495,dr-di,D015179
DB00495,dr-di,D015431
DB00495,dr-di,D015746
DB00495,dr-di,D017093
DB00495,dr-di,D017285
DB00495,dr-di,D017379
DB00495,dr-di,D018366
DB00495,dr-di,D018487
DB00495,dr-di,D018908
DB00495,dr-di,D019954
DB00495,dr-di,D020734
DB00495,dr-di,D028361
DB00495,dr-di,D048629
DB00495,dr-di,D050197
DB00495,dr-di,D056486
DB00495,dr-di,D058186
DB00495,dr-di,D062787
DB00495,dr-di,D064420
DB00495,dr-di,D066126
DB00917,dr-di,D001008
DB00917,dr-di,D001145
DB00917,dr-di,D001169
DB00917,dr-di,D001172
DB00917,dr-di,D001919
DB00917,dr-di,D001930
DB00917,dr-di,D001943
DB00917,dr-di,D002277
DB00917,dr-di,D002375
DB00917,dr-di,D002471
DB00917,dr-di,D003329
DB00917,dr-di,D003371
DB00917,dr-di,D003556
DB00917,dr-di,D003866
DB00917,dr-di,D003967
DB00917,dr-di,D004211
DB00917,dr-di,D004409
DB00917,dr-di,D004417
DB00917,dr-di,D004487
DB00917,dr-di,D004890
DB00917,dr-di,D004938
DB00917,dr-di,D005119
DB00917,dr-di,D005334
DB00917,dr-di,D006261
DB00917,dr-di,D006323
DB00917,dr-di,D006417
DB00917,dr-di,D006470
DB00917,dr-di,D006930
DB00917,dr-di,D006973
DB00917,dr-di,D007022
DB00917,dr-di,D007172
DB00917,dr-di,D007249
DB00917,dr-di,D007410
DB00917,dr-di,D007674
DB00917,dr-di,D007964
DB00917,dr-di,D008106
DB00917,dr-di,D008107
DB00917,dr-di,D009101
DB00917,dr-di,D009122
DB00917,dr-di,D009135
DB00917,dr-di,D009325
DB00917,dr-di,D009336
DB00917,dr-di,D009404
DB00917,dr-di,D010146
DB00917,dr-di,D010149
DB00917,dr-di,D010190
DB00917,dr-di,D010195
DB00917,dr-di,D011537
DB00917,dr-di,D012509
DB00917,dr-di,D012640
DB00917,dr-di,D012735
DB00917,dr-di,D013276
DB00917,dr-di,D013610
DB00917,dr-di,D013921
DB00917,dr-di,D013927
DB00917,dr-di,D014657
DB00917,dr-di,D014839
DB00917,dr-di,D015179
DB00917,dr-di,D015427
DB00917,dr-di,D016055
DB00917,dr-di,D018500
DB00917,dr-di,D019956
DB00917,dr-di,D050197
DB00917,dr-di,D058186
DB01165,dr-di,D000647
DB01165,dr-di,D000744
DB01165,dr-di,D001145
DB01165,dr-di,D001714
DB01165,dr-di,D002389
DB01165,dr-di,D002493
DB01165,dr-di,D002779
DB01165,dr-di,D002780
DB01165,dr-di,D003221
DB01165,dr-di,D003550
DB01165,dr-di,D003693
DB01165,dr-di,D003875
DB01165,dr-di,D003967
DB01165,dr-di,D004244
DB01165,dr-di,D004342
DB01165,dr-di,D004401
DB01165,dr-di,D004893
DB01165,dr-di,D005076
DB01165,dr-di,D005767
DB01165,dr-di,D006099
DB01165,dr-di,D006212
DB01165,dr-di,D006261
DB01165,dr-di,D006331
DB01165,dr-di,D006417
DB01165,dr-di,D006470
DB01165,dr-di,D006501
DB01165,dr-di,D006505
DB01165,dr-di,D006943
DB01165,dr-di,D007003
DB01165,dr-di,D007319
DB01165,dr-di,D007565
DB01165,dr-di,D007674
DB01165,dr-di,D008133
DB01165,dr-di,D009135
DB01165,dr-di,D009157
DB01165,dr-di,D009202
DB01165,dr-di,D009325
DB01165,dr-di,D009395
DB01165,dr-di,D010019
DB01165,dr-di,D010523
DB01165,dr-di,D011014
DB01165,dr-di,D011605
DB01165,dr-di,D011693
DB01165,dr-di,D011704
DB01165,dr-di,D012131
DB01165,dr-di,D012141
DB01165,dr-di,D012640
DB01165,dr-di,D012852
DB01165,dr-di,D012893
DB01165,dr-di,D013203
DB01165,dr-di,D013226
DB01165,dr-di,D013262
DB01165,dr-di,D013981
DB01165,dr-di,D014202
DB01165,dr-di,D014581
DB01165,dr-di,D014657
DB01165,dr-di,D014839
DB01165,dr-di,D016171
DB01165,dr-di,D017114
DB01165,dr-di,D017180
DB01165,dr-di,D018366
DB01165,dr-di,D018771
DB01165,dr-di,D019586
DB01165,dr-di,D056486
DB01165,dr-di,D058186
DB01241,dr-di,D001002
DB01241,dr-di,D001168
DB01241,dr-di,D001416
DB01241,dr-di,D002318
DB01241,dr-di,D002769
DB01241,dr-di,D002780
DB01241,dr-di,D003324
DB01241,dr-di,D003327
DB01241,dr-di,D006261
DB01241,dr-di,D006505
DB01241,dr-di,D006529
DB01241,dr-di,D006937
DB01241,dr-di,D006949
DB01241,dr-di,D007172
DB01241,dr-di,D008113
DB01241,dr-di,D009135
DB01241,dr-di,D009220
DB01241,dr-di,D011928
DB01241,dr-di,D012206
DB01241,dr-di,D012735
DB01241,dr-di,D013924
DB01241,dr-di,D015228
DB01241,dr-di,D018771
DB01241,dr-di,D018908
DB01241,dr-di,D023921
DB01241,dr-di,D028361
DB01241,dr-di,D041781
DB01241,dr-di,D050171
DB01241,dr-di,D050197
DB01241,dr-di,D051437
DB01241,dr-di,D056486
DB01241,dr-di,D058186
DB01241,dr-di,D064420
DB00445,dr-di,D000505
DB00445,dr-di,D000740
DB00445,dr-di,D000743
DB00445,dr-di,D000799
DB00445,dr-di,D000855
DB00445,dr-di,D001002
DB00445,dr-di,D001247
DB00445,dr-di,D001745
DB00445,dr-di,D001749
DB00445,dr-di,D001855
DB00445,dr-di,D001943
DB00445,dr-di,D002289
DB00445,dr-di,D002311
DB00445,dr-di,D002583
DB00445,dr-di,D003328
DB00445,dr-di,D003556
DB00445,dr-di,D003967
DB00445,dr-di,D004890
DB00445,dr-di,D004938
DB00445,dr-di,D005221
DB00445,dr-di,D005334
DB00445,dr-di,D006258
DB00445,dr-di,D006323
DB00445,dr-di,D006331
DB00445,dr-di,D006333
DB00445,dr-di,D006417
DB00445,dr-di,D006463
DB00445,dr-di,D006470
DB00445,dr-di,D006528
DB00445,dr-di,D006689
DB00445,dr-di,D007022
DB00445,dr-di,D007037
DB00445,dr-di,D007239
DB00445,dr-di,D007674
DB00445,dr-di,D007970
DB00445,dr-di,D008103
DB00445,dr-di,D008113
DB00445,dr-di,D008133
DB00445,dr-di,D008175
DB00445,dr-di,D008223
DB00445,dr-di,D008228
DB00445,dr-di,D008545
DB00445,dr-di,D009202
DB00445,dr-di,D009203
DB00445,dr-di,D009325
DB00445,dr-di,D009361
DB00445,dr-di,D009422
DB00445,dr-di,D009503
DB00445,dr-di,D010051
DB00445,dr-di,D010146
DB00445,dr-di,D010292
DB00445,dr-di,D010689
DB00445,dr-di,D011471
DB00445,dr-di,D011507
DB00445,dr-di,D012509
DB00445,dr-di,D013274
DB00445,dr-di,D013280
DB00445,dr-di,D013610
DB00445,dr-di,D013733
DB00445,dr-di,D013921
DB00445,dr-di,D013924
DB00445,dr-di,D013927
DB00445,dr-di,D014555
DB00445,dr-di,D014839
DB00445,dr-di,D015473
DB00445,dr-di,D017202
DB00445,dr-di,D018487
DB00445,dr-di,D018805
DB00445,dr-di,D052016
DB00445,dr-di,D054537
DB00445,dr-di,D056486
DB00445,dr-di,D064420
DB00445,dr-di,D066126
DB01177,dr-di,D000505
DB01177,dr-di,D000855
DB01177,dr-di,D002311
DB01177,dr-di,D002637
DB01177,dr-di,D003556
DB01177,dr-di,D003967
DB01177,dr-di,D004487
DB01177,dr-di,D005334
DB01177,dr-di,D006331
DB01177,dr-di,D006333
DB01177,dr-di,D006470
DB01177,dr-di,D006504
DB01177,dr-di,D007674
DB01177,dr-di,D007938
DB01177,dr-di,D007970
DB01177,dr-di,D008107
DB01177,dr-di,D008133
DB01177,dr-di,D008223
DB01177,dr-di,D008228
DB01177,dr-di,D009101
DB01177,dr-di,D009190
DB01177,dr-di,D009202
DB01177,dr-di,D009205
DB01177,dr-di,D009325
DB01177,dr-di,D009336
DB01177,dr-di,D009369
DB01177,dr-di,D009503
DB01177,dr-di,D010211
DB01177,dr-di,D011559
DB01177,dr-di,D012008
DB01177,dr-di,D012804
DB01177,dr-di,D013617
DB01177,dr-di,D013927
DB01177,dr-di,D014839
DB01177,dr-di,D015470
DB01177,dr-di,D015473
DB01177,dr-di,D018487
DB01177,dr-di,D018805
DB01177,dr-di,D028361
DB01177,dr-di,D052016
DB01177,dr-di,D058186
DB01175,dr-di,D000341
DB01175,dr-di,D000855
DB01175,dr-di,D000857
DB01175,dr-di,D001008
DB01175,dr-di,D001145
DB01175,dr-di,D001281
DB01175,dr-di,D001289
DB01175,dr-di,D001321
DB01175,dr-di,D001342
DB01175,dr-di,D001523
DB01175,dr-di,D001714
DB01175,dr-di,D001919
DB01175,dr-di,D002543
DB01175,dr-di,D002779
DB01175,dr-di,D003128
DB01175,dr-di,D003221
DB01175,dr-di,D003248
DB01175,dr-di,D003329
DB01175,dr-di,D003693
DB01175,dr-di,D003865
DB01175,dr-di,D003866
DB01175,dr-di,D003967
DB01175,dr-di,D004172
DB01175,dr-di,D004244
DB01175,dr-di,D004409
DB01175,dr-di,D004415
DB01175,dr-di,D004421
DB01175,dr-di,D004775
DB01175,dr-di,D004827
DB01175,dr-di,D004830
DB01175,dr-di,D005221
DB01175,dr-di,D005334
DB01175,dr-di,D005687
DB01175,dr-di,D006212
DB01175,dr-di,D006261
DB01175,dr-di,D006945
DB01175,dr-di,D006948
DB01175,dr-di,D006970
DB01175,dr-di,D007010
DB01175,dr-di,D007022
DB01175,dr-di,D007035
DB01175,dr-di,D007172
DB01175,dr-di,D007174
DB01175,dr-di,D007177
DB01175,dr-di,D007319
DB01175,dr-di,D007674
DB01175,dr-di,D008064
DB01175,dr-di,D008133
DB01175,dr-di,D008569
DB01175,dr-di,D009069
DB01175,dr-di,D009123
DB01175,dr-di,D009127
DB01175,dr-di,D009135
DB01175,dr-di,D009203
DB01175,dr-di,D009207
DB01175,dr-di,D009325
DB01175,dr-di,D009362
DB01175,dr-di,D009369
DB01175,dr-di,D009461
DB01175,dr-di,D009771
DB01175,dr-di,D010292
DB01175,dr-di,D010612
DB01175,dr-di,D011297
DB01175,dr-di,D011317
DB01175,dr-di,D011605
DB01175,dr-di,D011618
DB01175,dr-di,D011928
DB01175,dr-di,D012021
DB01175,dr-di,D012131
DB01175,dr-di,D012148
DB01175,dr-di,D012206
DB01175,dr-di,D012640
DB01175,dr-di,D012798
DB01175,dr-di,D012893
DB01175,dr-di,D013064
DB01175,dr-di,D013226
DB01175,dr-di,D013262
DB01175,dr-di,D013313
DB01175,dr-di,D013375
DB01175,dr-di,D013575
DB01175,dr-di,D013981
DB01175,dr-di,D014202
DB01175,dr-di,D014474
DB01175,dr-di,D014786
DB01175,dr-di,D014839
DB01175,dr-di,D014987
DB01175,dr-di,D015746
DB01175,dr-di,D016055
DB01175,dr-di,D016171
DB01175,dr-di,D016584
DB01175,dr-di,D017109
DB01175,dr-di,D018476
DB01175,dr-di,D019954
DB01175,dr-di,D019964
DB01175,dr-di,D019966
DB01175,dr-di,D019970
DB01175,dr-di,D020018
DB01175,dr-di,D020230
DB01175,dr-di,D020233
DB01175,dr-di,D020521
DB01175,dr-di,D020734
DB01175,dr-di,D020821
DB01175,dr-di,D053206
DB01175,dr-di,D054138
DB01175,dr-di,D054556
DB01175,dr-di,D056486
DB01175,dr-di,D062787
DB00834,dr-di,D000544
DB00834,dr-di,D000787
DB00834,dr-di,D001919
DB00834,dr-di,D002277
DB00834,dr-di,D004715
DB00834,dr-di,D005313
DB00834,dr-di,D006323
DB00834,dr-di,D006470
DB00834,dr-di,D006966
DB00834,dr-di,D006973
DB00834,dr-di,D007008
DB00834,dr-di,D007247
DB00834,dr-di,D007249
DB00834,dr-di,D007752
DB00834,dr-di,D008325
DB00834,dr-di,D009122
DB00834,dr-di,D009123
DB00834,dr-di,D009133
DB00834,dr-di,D010051
DB00834,dr-di,D012640
DB00834,dr-di,D013375
DB00834,dr-di,D014474
DB00834,dr-di,D014693
DB00834,dr-di,D015431
DB00834,dr-di,D019636
DB00834,dr-di,D019970
DB00834,dr-di,D020964
DB00834,dr-di,D056486
DB01023,dr-di,D000787
DB01023,dr-di,D001161
DB01023,dr-di,D003327
DB01023,dr-di,D004244
DB01023,dr-di,D004487
DB01023,dr-di,D005221
DB01023,dr-di,D005355
DB01023,dr-di,D005483
DB01023,dr-di,D006261
DB01023,dr-di,D006333
DB01023,dr-di,D006940
DB01023,dr-di,D006973
DB01023,dr-di,D007022
DB01023,dr-di,D012640
DB01023,dr-di,D013610
DB01023,dr-di,D013616
DB01023,dr-di,D017379
DB00401,dr-di,D000787
DB00401,dr-di,D000799
DB00401,dr-di,D002318
DB00401,dr-di,D003327
DB00401,dr-di,D004244
DB00401,dr-di,D004487
DB00401,dr-di,D005483
DB00401,dr-di,D006261
DB00401,dr-di,D006332
